Body,Call,Number,Procedure,Block,Number in block,Title
es_age_1166,2022,2,4,22,129,"Normas reguladoras de las telecomunicaciones. La Comisión Nacional de los Mercados y la Competencia (CNMC): organización, funciones y competencia en el ámbito de las telecomunicaciones."
es_age_1166,2022,2,4,23,130,Sistemas de videoconferencia. Herramientas de trabajo en grupo. Dimensionamiento y calidad de servicio en las comunicaciones y acondicionamiento de salas y equipos. Streaming de vídeo.
es_age_1166,2022,2,4,24,131,"Acceso remoto a sistemas corporativos: gestión de identidades, single sign-on y teletrabajo."
es_age_1166,2022,2,4,25,132,Virtualización de sistemas y de centros de datos. Virtualización de puestos de trabajo. Maquetas de terminales windows y de servidores linux.
es_age_1166,2022,2,4,26,133,Herramientas de trabajo colaborativo y redes sociales. La Guía decomunicación digital de la Administración del Estado.
es_age_1166,2023,1,1,1,1,"La Constitución Española de 1978 (I). Los principios constitucionales. Los derechos fundamentales y sus garantías. La Corona. Cortes Generales. Congreso de los Diputados y Senado. El Gobierno. Los Órganos Constitucionales de control del Gobierno: Tribunal de Cuentas, Defensor del Pueblo. La función consultiva: el Consejo de Estado."
es_age_1166,2023,1,1,2,2,"La Constitución Española de 1978 (II). El Poder Judicial. La justicia en la Constitución. El Consejo General del Poder Judicial. El Ministerio Fiscal. El Tribunal Constitucional. Naturaleza, organización y atribuciones."
es_age_1166,2023,1,1,3,3,La Constitución Española de 1978 (III). Las Comunidades Autónomas: organización política y administrativa. La Administración local: regulación constitucional y entidades que la integran.
es_age_1166,2023,1,1,4,4,La Constitución Española de 1978 (IV). La Administración pública: Principios constitucionales. La Administración General del Estado. Sus órganos centrales.
es_age_1166,2023,1,1,5,5,"La Unión Europea: antecedentes, evolución y objetivos. Los tratados originarios y modificativos. El derecho de la Unión Europea. Relación entre el derecho de la Unión Europea y el ordenamiento jurídico de los Estados miembros. Las instituciones: el Consejo Europeo, el Consejo, la Comisión Europea, el Parlamento Europeo el Tribunal de Justicia de la Unión Europea, el Tribunal de Cuentas y el Banco Central Europeo."
es_age_1166,2023,1,1,6,6,"La organización territorial de la Administración General del Estado. Delegados y subdelegados del Gobierno. Organización de los servicios periféricos. El sector público institucional. Organización, funcionamiento y principios generales de actuación. Los organismos y entidades públicas estatales."
es_age_1166,2023,1,2,1,7,"Las fuentes del derecho administrativo. La jerarquía de las fuentes. La ley. Las Disposiciones del Gobierno con fuerza de ley: decreto-ley y decreto legislativo. El reglamento: concepto, clases y límites. Otras fuentes del derecho administrativo."
es_age_1166,2023,1,2,2,8,El régimen jurídico de las Administraciones públicas. El procedimiento administrativo y la relación de los ciudadanos con las Administraciones públicas.
es_age_1166,2023,1,2,3,9,La revisión de los actos en vía administrativa. Los recursos administrativos. El recurso contencioso-administrativo.
es_age_1166,2023,1,2,4,10,La responsabilidad patrimonial de las Administraciones públicas. Procedimiento de responsabilidad patrimonial. La acción de responsabilidad.
es_age_1166,2023,1,2,5,11,Los contratos de las Administraciones públicas. Principios comunes. La Ley de Contratos del Sector Público. Requisitos necesarios para la celebración de los contratos. Procedimientos de contratación y formas de adjudicación. Tipos de contratos y características generales. La facturación en el sector público.
es_age_1166,2023,1,2,6,12,Los presupuestos generales del Estado. Estructura del presupuesto: clasificación de los gastos. Las modificaciones presupuestarias. La ejecución del gasto y su control. El control interno: la Intervención General de la Administración del Estado. El control externo: el Tribunal de Cuentas y las Cortes Generales.
es_age_1166,2023,1,2,7,13,Los convenios. Las encomiendas de gestión o encargos a medios propios personificados. Límites en su utilización. La colaboración público-privada en la prestación de los servicios públicos. El régimen jurídico de las subvenciones públicas. Procedimiento.
es_age_1166,2023,1,3,1,14,El modelo económico español en el marco de la economía mundial. El crecimiento sostenible y las políticas ambientales. La Agenda 2030 y los Objetivos de Desarrollo Sostenible. Líneas generales de la política económica actual. La renta nacional. Evolución y distribución. La internacionalización de la economía española. Comercio exterior y balanza de pagos.
es_age_1166,2023,1,3,2,15,"El sector primario. El sector industrial. El sector servicios. Los subsectores de comercio, transportes y comunicaciones. El turismo."
es_age_1166,2023,1,3,3,16,La estructura social. Tendencias demográficas. Políticas de igualdad de género. Políticas de igualdad de trato y no discriminación de las personas LGTBI. Discapacidad y dependencia. Políticas contra la violencia de género.
es_age_1166,2023,1,3,4,17,El mercado de trabajo: evolución y características actuales. Principales magnitudes. Políticas públicas de empleo.
es_age_1166,2023,1,3,5,18,El impacto de las tecnologías de la información y las comunicaciones en la sociedad. La brecha digital. Nuevos hábitos de relación y de consumo de la información.
es_age_1166,2023,1,4,6,19,El impacto de las tecnologías de la información y las comunicaciones en la economía y en el mercado de trabajo. Principales magnitudes.
es_age_1166,2023,1,4,1,20,La función gerencial en las Administraciones públicas. Particularidades de la gestión pública.
es_age_1166,2023,1,4,2,21,Liderazgo. Gestión de competencias y personas. Gestión de conflictos e inteligencia emocional en el puesto de trabajo. Técnicas de negociación y gestión comercial.
es_age_1166,2023,1,4,3,22,La calidad en los servicios públicos y el papel de las TIC en su modernización. La legislación en materia de sociedad de la información y administración electrónica en España y Europa.
es_age_1166,2023,1,4,4,23,La crisis de la burocracia como sistema de gestión. La adecuación de técnicas del sector privado. El «management» público y la gobernanza. Hacia la excelencia en las instituciones públicas.
es_age_1166,2023,1,4,5,24,Empleo Público en España. Tipología del empleo público. Estatuto Básico del Empleado Público. Planificación de recursos humanos en las Administraciones Públicas: la oferta de empleo público. Ley de Incompatibilidades del personal al servicio de las Administraciones Públicas.
es_age_1166,2023,1,4,6,25,"La gobernanza pública y el gobierno abierto. Concepto y principios informadores del gobierno abierto: colaboración, participación, transparencia y rendición de cuentas. Datos abiertos y reutilización. El marco jurídico y los planes de gobierno abierto en España. La Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno. El Consejo de Transparencia y Buen Gobierno: Real Decreto 919/2014, de 31 de octubre, por el que se aprueba su estatuto. Funciones. La Oficina de Transparencia y Acceso a la Información (OTAI): Funciones. El Portal de Transparencia. Las Unidades de Información y Transparencia (UITS): Funciones. La transparencia y el acceso a la información en las comunidades autónomas y entidades locales."
es_age_1166,2023,2,1,7,26,La dinamización y el apoyo a la actividad económica y al emprendimiento. La garantía de la unidad de mercado.
es_age_1166,2023,2,1,8,27,"La política de protección de datos de carácter personal. Régimen jurídico. El Reglamento UE 2016/679, de 27 de abril, relativo a la protección de las personas físicas en lo que respecta al tratamiento de datos personales y a la libre circulación de estos datos. Principios y derechos. Obligaciones. El Delegado de Protección de Datos en las Administraciones Públicas. La Agencia Española de Protección de Datos."
es_age_1166,2023,2,1,1,28,"Definición, estructura, y dimensionamiento eficiente de los sistemas de información."
es_age_1166,2023,2,1,2,29,La información en las organizaciones. Las organizaciones basadas en la información. La Administración como caso específico de este tipo de organización.
es_age_1166,2023,2,1,3,30,Modelos de gobernanza TIC. Organización e instrumentos operativos de las tecnologías de la información y las comunicaciones en la Administración General del Estado y sus organismos públicos. La transformación digital de la Administración General del Estado.
es_age_1166,2023,2,1,4,31,Reutilización de la información en el sector público en Europa y España. Papel de las TIC en la implantación de políticas de datos abiertos y transparencia.
es_age_1166,2023,2,1,5,32,"Estrategia, objetivos y funciones del directivo de sistemas y tecnologías de la información en la Administración."
es_age_1166,2023,2,1,6,33,Herramientas de planificación y control de gestión de la función del directivo de sistemas y tecnologías de la información en la Administración. El cuadro de mando.
es_age_1166,2023,2,1,7,34,"Organización y funcionamiento de un centro de sistemas de información. Funciones de desarrollo, mantenimiento, sistemas, bases de datos, comunicaciones, seguridad, calidad, microinformática y atención a usuarios."
es_age_1166,2023,2,1,8,35,"Dirección y gestión de proyectos de tecnologías de la información. Planificación estratégica, gestión de recursos, seguimiento de proyectos, toma de decisiones."
es_age_1166,2023,2,1,9,36,"Metodologías predictivas para la gestión de proyectos: GANTT, PERT."
es_age_1166,2023,2,1,10,37,Metodologías ágiles para la gestión de proyectos. Metodologías lean.
es_age_1166,2023,2,1,11,38,"Auditoría informática. Concepto y contenidos. Administración, planeamiento, organización, infraestructura técnica y prácticas operativas."
es_age_1166,2023,2,1,12,39,La gestión de la compra pública de tecnologías de la información.
es_age_1166,2023,2,1,13,40,"Adquisición de sistemas: estudio de alternativas, evaluación de la viabilidad y toma de decisión."
es_age_1166,2023,2,1,14,41,Alternativas básicas de decisión en el campo del equipamiento hardware y software.
es_age_1166,2023,2,1,15,42,La rentabilidad de las inversiones en los proyectos de tecnologías de la información.
es_age_1166,2023,2,1,16,43,La protección jurídica de los programas de ordenador. Los medios de comprobación de la legalidad y control del software.
es_age_1166,2023,2,1,17,44,Accesibilidad y usabilidad. W3C. Diseño universal. Diseño web adaptativo.
es_age_1166,2023,2,1,18,45,Interoperabilidad de sistemas (1). El Esquema Nacional de Interoperabilidad. Dimensiones de la interoperabilidad.
es_age_1166,2023,2,1,19,46,Interoperabilidad de sistemas (2). Las Normas Técnicas de Interoperabilidad. Interoperabilidad de los documentos y expedientes electrónicos y normas para el intercambio de datos entre Administraciones Públicas.
es_age_1166,2023,2,1,20,47,Seguridad de sistemas (1). Análisis y gestión de riesgos. Herramientas.
es_age_1166,2023,2,1,21,48,Seguridad de sistemas (2). El Esquema Nacional de Seguridad. Adecuación al Esquema Nacional de Seguridad. Estrategia Nacional de Seguridad. CCN-STIC.
es_age_1166,2023,2,1,22,49,"Infraestructuras, servicios comunes y compartidos para la interoperabilidad entre Administraciones públicas. Cl@ve, la Carpeta Ciudadana, el Sistema de Interconexión de Registros, la Plataforma de Intermediación de Datos, y otros servicios."
es_age_1166,2023,2,1,23,50,Organizaciones internacionales y nacionales de normalización. Pruebas de conformidad y certificación. El establecimiento de servicios de pruebas de conformidad.
es_age_1166,2023,2,1,24,51,"Planes y Actuaciones de la Agenda Digital para España. Descripción, estructura y objetivos de los planes. El Mercado Único Digital."
es_age_1166,2023,2,2,1,52,Sistemas de altas prestaciones. Grid Computing. Mainframe.
es_age_1166,2023,2,2,2,53,"Equipos departamentales. Servidores. Medidas de seguridad para equipos departamentales y servidores. Centros de proceso de datos: diseño, implantación y gestión."
es_age_1166,2023,2,2,3,54,Dispositivos personales de PC y dispositivos móviles. La conectividad de los dispositivos personales. Medidas de seguridad y gestión para equipos personales y dispositivos móviles.
es_age_1166,2023,2,2,4,55,"Cloud Computing. IaaS, PaaS, SaaS. Nubes privadas, públicas e híbridas."
